DateTime,CheatingType,ImagePath
13/09/2021 01:04:15,MOUTH_OPEN,./Cheating_Logs/images/13_09_2021_01__04_15-MOUTH_OPEN.jpg
13/09/2021 01:04:15,MOUTH_OPEN,./Cheating_Logs/images/13_09_2021_01__04_15-MOUTH_OPEN.jpg
13/09/2021 01:04:16,MOUTH_OPEN,./Cheating_Logs/images/13_09_2021_01__04_16-MOUTH_OPEN.jpg
13/09/2021 01:04:18,MOUTH_OPEN,./Cheating_Logs/images/13_09_2021_01__04_18-MOUTH_OPEN.jpg
13/09/2021 01:04:19,MOUTH_OPEN,./Cheating_Logs/images/13_09_2021_01__04_19-MOUTH_OPEN.jpg
13/09/2021 18:13:27,HEAD_UP,./Cheating_Logs/images/13_09_2021_18__13_27-HEAD_UP.jpg
13/09/2021 18:13:28,HEAD_UP,./Cheating_Logs/images/13_09_2021_18__13_28-HEAD_UP.jpg
13/09/2021 18:13:28,HEAD_UP,./Cheating_Logs/images/13_09_2021_18__13_28-HEAD_UP.jpg
13/09/2021 18:13:29,HEAD_UP,./Cheating_Logs/images/13_09_2021_18__13_29-HEAD_UP.jpg
13/09/2021 18:13:29,HEAD_UP,./Cheating_Logs/images/13_09_2021_18__13_29-HEAD_UP.jpg
13/09/2021 18:13:29,HEAD_LEFT,./Cheating_Logs/images/13_09_2021_18__13_29-HEAD_LEFT.jpg
13/09/2021 18:13:30,HEAD_LEFT,./Cheating_Logs/images/13_09_2021_18__13_30-HEAD_LEFT.jpg
13/09/2021 18:13:30,HEAD_LEFT,./Cheating_Logs/images/13_09_2021_18__13_30-HEAD_LEFT.jpg
13/09/2021 18:13:32,HEAD_LEFT,./Cheating_Logs/images/13_09_2021_18__13_32-HEAD_LEFT.jpg
13/09/2021 18:13:32,HEAD_LEFT,./Cheating_Logs/images/13_09_2021_18__13_32-HEAD_LEFT.jpg
13/09/2021 18:13:32,HEAD_LEFT,./Cheating_Logs/images/13_09_2021_18__13_32-HEAD_LEFT.jpg
13/09/2021 18:13:33,HEAD_LEFT,./Cheating_Logs/images/13_09_2021_18__13_33-HEAD_LEFT.jpg
13/09/2021 18:13:41,MOUTH_OPEN,./Cheating_Logs/images/13_09_2021_18__13_41-MOUTH_OPEN.jpg
13/09/2021 18:13:41,MOUTH_OPEN,./Cheating_Logs/images/13_09_2021_18__13_41-MOUTH_OPEN.jpg
13/09/2021 18:13:41,MOUTH_OPEN,./Cheating_Logs/images/13_09_2021_18__13_41-MOUTH_OPEN.jpg
13/09/2021 18:13:41,MOUTH_OPEN,./Cheating_Logs/images/13_09_2021_18__13_41-MOUTH_OPEN.jpg
13/09/2021 18:13:41,MOUTH_OPEN,./Cheating_Logs/images/13_09_2021_18__13_41-MOUTH_OPEN.jpg
13/09/2021 18:13:42,MOUTH_OPEN,./Cheating_Logs/images/13_09_2021_18__13_42-MOUTH_OPEN.jpg
13/09/2021 18:13:54,MOUTH_OPEN,./Cheating_Logs/images/13_09_2021_18__13_54-MOUTH_OPEN.jpg
13/09/2021 18:13:55,MOUTH_OPEN,./Cheating_Logs/images/13_09_2021_18__13_55-MOUTH_OPEN.jpg
13/09/2021 18:13:55,MOUTH_OPEN,./Cheating_Logs/images/13_09_2021_18__13_55-MOUTH_OPEN.jpg
